Order Number,Line Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
PGS/09823,13,2/11/16,7150.58,PNEUMATICS - O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.44,250.00,110.00,,
PGS/09823,14,2/11/16,7150.58,CLAMPING BAND ASSEMBLY        FOR 15YR TWIN PACKS ASS,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,19.66,10.00,196.60,,
PGS/09823,15,2/11/16,7150.58,ESA CONNECTION - SPRING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,3.47,100.00,347.00,,
PGS/09823,16,2/11/16,7150.58,O-RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.18,200.00,36.00,,
PGS/09823,17,2/11/16,7150.58,WHISTLE PLUNGER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,3.88,200.00,776.00,,
PGS/09823,18,2/11/16,7150.58,BODYGUARD 7000 BACK UP RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.02,200.00,204.00,,
PGS/09823,19,2/11/16,7150.58,BODYGUARD 7000 O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.22,200.00,44.00,,
PGS/09823,20,2/11/16,7150.58,PNEUMATICS - O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.94,200.00,188.00,,
PGS/09823,21,2/11/16,7150.58,PNEUMATICS - O'RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.41,200.00,282.00,,
PGS/09831,1,2/18/16,6233.50,IN-LINE VALVE HEAD KIT,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,8.10,10.00,81.00,PGS/09831,"6,233.50"
PGS/09831,2,2/18/16,6233.50,FPS 7000 FACEMASK - MASK BODY EPDM-M FPS 7000,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,28.37,50.00,"1,418.50",,
PGS/09831,3,2/18/16,6233.50,ESA LDV - BODY,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,10.76,6.00,64.56,,
PGS/09831,4,2/18/16,6233.50,ESA LDV - TAILPIECE SPACER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.38,200.00,76.00,,
PGS/09831,5,2/18/16,6233.50,RUBBER BUFFER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,4.12,10.00,41.20,,
PGS/09831,6,2/18/16,6233.50,CLAMPING BAND ASSEMBLY        FOR 15YR TWIN PACKS ASS,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,19.66,10.00,196.60,,
PGS/09831,7,2/18/16,6233.50,GENERIC REDUCER PISTON,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,9.76,144.00,"1,405.44",,
PGS/09831,8,2/18/16,6233.50,ESA LDV HOSE ASSY (SHORT),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,22.60,30.00,678.00,,
PGS/09831,9,2/18/16,6233.50,FPS7000 FACEMASK - VISOR ANTI SCRATCH,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,56.93,20.00,"1,138.60",,
PGS/09831,10,2/18/16,6233.50,PSS7000 MP HOSE,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,35.88,20.00,717.50,,
PGS/09831,11,2/18/16,6233.50,FPS7000 FACEMASK HEAD HARNESS M/L CR BLACK,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,13.87,30.00,416.10,,
PGS/09849,1,3/3/16,5425.63,CAPILLARY KIT. 15 YEAR FOR    TWIN PACK CYLINDERS,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,35.40,10.00,354.00,PGS/09849,"5,425.63"
PGS/09849,2,3/3/16,5425.63,PSS7000 SHOULDER PAD(RH),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,63.65,10.00,636.50,,
PGS/09849,3,3/3/16,5425.63,PSS7000 CYLINDER STRAP        LOOSE END,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,17.73,10.00,177.30,,
PGS/09849,4,3/3/16,5425.63,PSS7000 CYLINDER STRAP        BUCKLE END,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,11.11,10.00,111.10,,
PGS/09849,5,3/3/16,5425.63,BODYGUARD 7000 BACK UP RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.02,100.00,102.00,,
PGS/09849,6,3/3/16,5425.63,BODYGUARD 7000 O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.22,100.00,22.00,,
PGS/09849,7,3/3/16,5425.63,FPS7000 FACEMASK HEAD HARNESS M/L CR BLACK,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,13.87,50.00,693.50,,
PGS/09849,8,3/3/16,5425.63,FPS 7000 FACEMASK CLAMP F2.,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,5.31,80.00,424.80,,
PGS/09849,9,3/3/16,5425.63,ESA CONNECTION - EXHALATION   VALVE DISC,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,7.13,50.00,356.50,,
PGS/09849,10,3/3/16,5425.63,ESA LDV - ATB ASSY,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,38.02,20.00,760.40,,
PGS/09849,11,3/3/16,5425.63,ESA LDV - RUBBER COVER        GREEN(H2S),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,13.67,10.00,136.70,,
PGS/09849,12,3/3/16,5425.63,ESA LDV - O RING (HP SEAL),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.16,200.00,32.00,,
PGS/09849,13,3/3/16,5425.63,ESA LDV INJECTOR-PRESET,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,2.33,20.00,46.60,,
PGS/09849,14,3/3/16,5425.63,PNEUMATICS - SINTERED FILTER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,2.92,200.00,584.00,,
PGS/09849,15,3/3/16,5425.63,PNEUMATICS - O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.94,50.00,47.00,,
PGS/09849,16,3/3/16,5425.63,CLAMPING BAND ASSEMBLY        FOR 15YR TWIN PACKS ASS,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,19.66,10.00,196.60,,
PGS/09849,17,3/3/16,5425.63,CONTROL KNOB                  FOR RATCHET CAP (PK 5),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,6.45,5.00,32.23,,
PGS/09849,18,3/3/16,5425.63,CONNECTING STUD (DIN REDUCER),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,6.51,40.00,260.40,,
PGS/09849,21,3/3/16,5425.63,ESA LDV HOSE ASSY (SHORT),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,22.60,20.00,452.00,,
PGS/09859,1,3/15/16,5648.66,TWO PIECE COVERALL (SIZES TBC IN SEPARATE DOCUMENT),P.E. GROUP,RIG EQUIPMENT LTD,221.00,22.00,"4,862.00",PGS/09859,"5,648.66"
PGS/09859,2,3/15/16,5648.66,MAROON HELMET COVERS,P.E. GROUP,RIG EQUIPMENT LTD,22.00,23.00,506.00,,
PGS/09859,3,3/15/16,5648.66,BLACK HELMET COVERS,P.E. GROUP,RIG EQUIPMENT LTD,22.00,12.00,264.00,,
PGS/09859,4,3/15/16,5648.66,POSTAGE & PACKING,P.E. GROUP,RIG EQUIPMENT LTD,8.33,2.00,16.66,,
PGS/09860,1,3/15/16,8585.73,PISTON PLUNGER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.96,100.00,196.00,PGS/09860,"8,585.73"
PGS/09860,2,3/15/16,8585.73,'O' RING WHISTLE ADJ. CAP,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.53,100.00,53.00,,
PGS/09860,3,3/15/16,8585.73,O-RING (REDUCER PLUNGER),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.20,100.00,20.00,,
PGS/09860,4,3/15/16,8585.73,O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.16,100.00,16.00,,
PGS/09860,5,3/15/16,8585.73,IN-LINE VALVE HEAD KIT,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,8.10,20.00,162.00,,
PGS/09860,6,3/15/16,8585.73,SPINDLE BEARING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,3.00,20.00,60.00,,
PGS/09860,7,3/15/16,8585.73,REDUCER CAP,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.30,100.00,30.00,,
PGS/09860,8,3/15/16,8585.73,DOSAGE SCREW,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.17,100.00,117.00,,
PGS/09860,9,3/15/16,8585.73,ANTI TAMPER RING LARGE,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.25,50.00,12.50,,
PGS/09860,10,3/15/16,8585.73,PISTON BACK UP RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.65,100.00,165.00,,
PGS/09860,11,3/15/16,8585.73,SPRING GUIDE WASHER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.16,200.00,232.00,,
PGS/09860,12,3/15/16,8585.73,LARGE PISTON O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.52,100.00,52.00,,
PGS/09860,13,3/15/16,8585.73,REDUCER CAP,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,7.83,48.00,375.84,,
PGS/09860,14,3/15/16,8585.73,GENERIC REDUCER PISTON,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,9.76,72.00,702.72,,
PGS/09860,15,3/15/16,8585.73,REDUCER PLUNGER SCREW,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,2.55,100.00,255.00,,
PGS/09860,16,3/15/16,8585.73,WHISTLE PLUNGER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,3.88,100.00,388.00,,
PGS/09860,17,3/15/16,8585.73,SPRING GUIDE O-RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.23,100.00,23.00,,
PGS/09860,18,3/15/16,8585.73,O-RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.18,100.00,18.00,,
PGS/09860,19,3/15/16,8585.73,TRTA FORWARD FACE GAUGE,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,32.42,20.00,648.40,,
PGS/09860,20,3/15/16,8585.73,TRTA FILTER,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,3.52,10.00,35.20,,
PGS/09860,21,3/15/16,8585.73,CAPILLARY KIT. 15 YEAR FOR    TWIN PACK CYLINDERS,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,35.40,10.00,354.00,,
PGS/09860,22,3/15/16,8585.73,PSS7000 SHOULDER PAD(LH),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,63.65,10.00,636.50,,
PGS/09860,23,3/15/16,8585.73,PSS7000 WAISTPAD,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,67.88,5.00,339.40,,
PGS/09860,24,3/15/16,8585.73,PSS7000 CYLINDER STRAP        LOOSE END,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,17.73,10.00,177.30,,
PGS/09860,25,3/15/16,8585.73,PSS7000 CYLINDER STRAP        BUCKLE END,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,11.11,10.00,111.10,,
PGS/09860,26,3/15/16,8585.73,BODYGUARD 7000 BACK UP RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,1.02,100.00,102.00,,
PGS/09860,27,3/15/16,8585.73,BODYGUARD 7000 O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.22,100.00,22.00,,
PGS/09860,28,3/15/16,8585.73,BODYGUARD EXTERNAL LCD WINDOW,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,12.59,20.00,251.80,,
PGS/09860,29,3/15/16,8585.73,FPS7000 FACEMASK HEAD HARNESS M/L CR BLACK,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,13.87,50.00,693.50,,
PGS/09860,30,3/15/16,8585.73,FPS 7000 FACEMASK - MASK BODY EPDM-M FPS 7000,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,28.37,50.00,"1,418.50",,
PGS/09860,31,3/15/16,8585.73,FPS7000 FACE MASK-FLAP RED,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,4.76,10.00,47.63,,
PGS/09860,32,3/15/16,8585.73,BALANCED PISTON ASSEMBLY,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,23.31,20.00,466.20,,
PGS/09860,33,3/15/16,8585.73,PNEUMATICS - O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.44,250.00,110.00,,
PGS/09860,34,3/15/16,8585.73,PNEUMATICS - O RING,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,0.94,50.00,47.00,,
PGS/09860,35,3/15/16,8585.73,PNEUMATICS - CONNECTING STUD,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,2.53,20.00,50.54,,
PGS/09860,36,3/15/16,8585.73,CLAMPING BAND ASSEMBLY        FOR 15YR TWIN PACKS ASS,P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,19.66,10.00,196.60,,
PGS/09866,1,3/19/16,7549.90,PHOENIX HARNESS H11,P.E. GROUP,THE HEIGHTEC GROUP LTD========,120.48,50.00,"6,024.00",PGS/09866,"7,549.90"
PGS/09866,2,3/19/16,7549.90,H21D MATRIX FULL BODY HARNESS WITH SIDE D'S,P.E. GROUP,THE HEIGHTEC GROUP LTD========,152.59,10.00,"1,525.90",,
PGS/09875,1,3/21/16,8197.56,AC902 BALLISTIC HELMET MEDIUM 35503-237/2,P.E. GROUP,NP AEROSPACE LTD,292.77,11.00,"3,220.47",PGS/09875,"8,197.56"
PGS/09875,2,3/21/16,8197.56,AC902 BALLISTIC HELMET LARGE 35503-237/3,P.E. GROUP,NP AEROSPACE LTD,292.77,11.00,"3,220.47",,
PGS/09875,3,3/21/16,8197.56,AC902 BALLISTIC HELMET XLARGE 35503-237/4,P.E. GROUP,NP AEROSPACE LTD,292.77,6.00,"1,756.62",,
PGS/09877,1,3/22/16,9818.65,50M FLOATING SAFETY LINE C/W BAG & SAFETY LINE HOOKS,P.E. GROUP,SURVITEC SERVICE &DISTRIBUTION,70.00,95.00,"6,650.00",PGS/09877,"9,818.65"
PGS/09877,2,3/22/16,9818.65,YAK BULLET BAG WITH THROW LINE 2-1 FLB/B25M,P.E. GROUP,SURVITEC SERVICE &DISTRIBUTION,33.27,95.00,"3,160.65",,
PGS/09877,3,3/22/16,9818.65,POSTAGE & PACKING,P.E. GROUP,SURVITEC SERVICE &DISTRIBUTION,8.00,1.00,8.00,,
PGS/09878,1,3/22/16,8078.50,QUADRA - SUPPLIER CODE D01,P.E. GROUP,THE HEIGHTEC GROUP LTD========,96.75,20.00,"1,935.00",PGS/09878,"8,078.50"
PGS/09878,2,3/22/16,8078.50,10.5MM LOW STRETCH ROPE ORANGE 5 X 50M RS105R,P.E. GROUP,THE HEIGHTEC GROUP LTD========,1.06,250.00,264.38,,
PGS/09878,3,3/22/16,8078.50,TECTRA RS105 10.5MM LOW STRETCH ROPE WHITE 5 X 50M,P.E. GROUP,THE HEIGHTEC GROUP LTD========,1.06,250.00,264.38,,
PGS/09878,4,3/22/16,8078.50,MATRIX HARNESS Q/C LEGS LARGE MISC,P.E. GROUP,THE HEIGHTEC GROUP LTD========,179.02,5.00,895.09,,
PGS/09878,5,3/22/16,8078.50,H21D MATRIX FULL BODY HARNESS WITH SIDE D'S,P.E. GROUP,THE HEIGHTEC GROUP LTD========,152.59,20.00,"3,051.80",,
PGS/09878,6,3/22/16,8078.50,CHRYSALIS STRETCHER MS01,P.E. GROUP,THE HEIGHTEC GROUP LTD========,555.95,3.00,"1,667.85",,
PSP/00020,1,3/10/16,8390.00,REPAIR TO REAR AND SIDE WALL - EAST GREENWICH FS,E GREENWICH FIRE STATION,FAHEY BUILDERS LTD============,"8,390.00",1.00,"8,390.00",PSP/00020,"8,390.00"
PSP/20721,1,1/5/16,6246.00,REPAIRS TO DRILL TOWER DOORS AND GRILLES- NORBURY FS,PROPERTY SERVICES (3 US),ARKAS LIMITED=================,"1,688.00",1.00,"1,688.00",PSP/20721,"6,246.00"
PSP/20721,2,1/5/16,6246.00,REPAIRS TO DRILL TOWER DOORS AND GRILLES- SURBITON FS,PROPERTY SERVICES (3 US),ARKAS LIMITED=================,832.00,1.00,832.00,,
PSP/20721,3,1/5/16,6246.00,REPAIRS TO DRILL TOWER DOORS AND GRILLES- HAYES FS,PROPERTY SERVICES (3 US),ARKAS LIMITED=================,760.00,1.00,760.00,,
PSP/20721,4,1/5/16,6246.00,REPAIRS TO DRILL TOWER DOORS AND GRILLES- WOODFORD FS,PROPERTY SERVICES (3 US),ARKAS LIMITED=================,755.00,1.00,755.00,,
PSP/20721,5,1/5/16,6246.00,REPAIRS TO DRILL TOWER DOORS AND GRILLES- HORNSEY FS,PROPERTY SERVICES (3 US),ARKAS LIMITED=================,"1,022.00",1.00,"1,022.00",,
PSP/20721,6,1/5/16,6246.00,REPAIRS TO DRILL TOWER DOORS AND GRILLES- HORNCHURCH FS,PROPERTY SERVICES (3 US),ARKAS LIMITED=================,541.00,1.00,541.00,,
PSP/20721,7,1/5/16,6246.00,REPAIRS TO DRILL TOWER DOORS AND GRILLES- BARKING FS,PROPERTY SERVICES (3 US),ARKAS LIMITED=================,648.00,1.00,648.00,,
PSP/20723,1,1/5/16,5000.00,PROPERTY SERVICES INTEGRATOR PROJECT,PROPERTY SERVICES (3 US),SHARPE PRITCHARD==============,1.00,"5,000.00","5,000.00",PSP/20723,"5,000.00"
PSP/20736,1,1/8/16,5519.97,PFI PROPERTY,PROPERTY SERVICES (3 US),BLUE3 (LONDON) LTD OPERATING,"5,519.97",1.00,"5,519.97",PSP/20736,"5,519.97"
PSP/20738,1,1/8/16,7584.00,HIRE COST FOR TEMP ROOF - LEYTON FS,LEYTON FIRE STATION,FAHEY BUILDERS LTD============,"7,584.00",1.00,"7,584.00",PSP/20738,"7,584.00"
PSP/20739,1,1/8/16,6680.00,INTERCEPTOR MAINTENANCE - ERITH FS,LEYTON FIRE STATION,FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",PSP/20739,"6,680.00"
PSP/20739,2,1/8/16,6680.00,INTERCEPTOR MAINTENANCE - BARNET FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20739,3,1/8/16,6680.00,INTERCEPTOR MAINTENANCE - CHELSEA FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20739,4,1/8/16,6680.00,INTERCEPTOR MAINTENANCE - CLAPHAM FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20748,1,1/12/16,6240.00,SEE PROJECT  WEEK 12 - EUSTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,PSP/20748,"6,240.00"
PSP/20748,2,1/12/16,6240.00,SEE PROJECT  WEEK 12 - CHELSEA FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,3,1/12/16,6240.00,SEE PROJECT  WEEK 12 - PADDINGTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,4,1/12/16,6240.00,SEE PROJECT  WEEK 12 - SOHO FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,5,1/12/16,6240.00,SEE PROJECT  WEEK 13 - LEYTONSTONE FS PFI STATION,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,6,1/12/16,6240.00,SEE PROJECT  WEEK 13 - POPLAR FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,7,1/12/16,6240.00,SEE PROJECT  WEEK 13 - DEPTFORD FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,8,1/12/16,6240.00,SEE PROJECT  WEEK 13 - NEW CROSS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,9,1/12/16,6240.00,SEE PROJECT  WEEK 14 - SURBITON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,10,1/12/16,6240.00,SEE PROJECT  WEEK 14 - PURLEY FS PFI STATION,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,11,1/12/16,6240.00,SEE PROJECT  WEEK 14 - NORBURY FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,12,1/12/16,6240.00,SEE PROJECT  WEEK 14 - SIDCUP FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,13,1/12/16,6240.00,SEE PROJECT  WEEK 15 - CLAPHAM FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,14,1/12/16,6240.00,SEE PROJECT  WEEK 15 - LAMBETH RIVER,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,15,1/12/16,6240.00,SEE PROJECT  WEEK 15 - LAMBETH FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20748,16,1/12/16,6240.00,SEE PROJECT  WEEK 15 - OLD KENT RD PFI STATION,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20749,1,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- LAMBETH,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,545.00,1.00,545.00,PSP/20749,"5,795.00"
PSP/20749,2,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- BARNET FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,3,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- BEXLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,4,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- CHELSEA FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,545.00,1.00,545.00,,
PSP/20749,5,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- CHINGFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20749,6,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- EALING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,7,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- ELTHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,8,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- ERITH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,9,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- HARROW FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,10,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- HENDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,11,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- HORNCHURCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,590.00,1.00,590.00,,
PSP/20749,12,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- ISLINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,13,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- KENTISH TOWN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,14,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- MILL HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,15,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- ROMFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,16,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- STANMORE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,17,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- WEMBLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20749,18,1/12/16,5795.00,ASBESTOS MANAGEMENT CONSULTANCY- WEST HAMPSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20750,1,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- BARKING WORKSHOP,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,PSP/20750,"7,456.25"
PSP/20750,2,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- BRIXTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20750,3,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- CHINGFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20750,4,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- CLAPHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,355.00,1.00,355.00,,
PSP/20750,5,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- CROYDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20750,6,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- DOCKHEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20750,7,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- EDMONTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20750,8,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- ENFIELD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20750,9,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- HAINAULT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20750,10,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- HENDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,245.00,1.00,245.00,,
