Order Number,Line Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
PSP/20435,27,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - RUISLIP W/SHOP,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,28,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - SOUTHALL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20435,29,10/27/15,8970.00,ASBESTOS REINSPECTIONS BATCH 7 - STANMORE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20436,1,10/27/15,6001.00,SHOWER CUBICLE REFURBISHMENT- HAROLD HILL FS,HAROLD HILL FIRE STATION,B NOKES CONTRACTS LTD,"6,001.00",1.00,"6,001.00",PSP/20436,"6,001.00"
PSP/20437,1,10/27/15,6001.00,SHOWER CUBICLE REFURBISHMENT - HAROLD HILL FS,HAROLD HILL FIRE STATION,B NOKES CONTRACTS LTD,"6,001.00",1.00,"6,001.00",PSP/20437,"6,001.00"
PSP/20441,1,10/28/15,8625.00,GENERATOR PROVIDING - NEW MALDEN FS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,PSP/20441,"8,625.00"
PSP/20441,2,10/28/15,8625.00,GENERATOR PROVIDING - LAMBETH FS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20441,3,10/28/15,8625.00,GENERATOR PROVIDING - LAMBETH RIVER LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20441,4,10/28/15,8625.00,GENERATOR PROVIDING - BATTERSEA FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20441,5,10/28/15,8625.00,GENERATOR PROVIDING - TOOTING FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20441,6,10/28/15,8625.00,GENERATOR PROVIDING - WANDSWORTH FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20441,7,10/28/15,8625.00,GENERATOR PROVIDING - WIMBLEDON FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20441,8,10/28/15,8625.00,GENERATOR PROVIDING - CLAPHAM FS  LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20441,9,10/28/15,8625.00,GENERATOR PROVIDING - TWICKENHAM FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20441,10,10/28/15,8625.00,GENERATOR PROVIDING - RICHMOND FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20450,1,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,325.60,1.00,325.60,PSP/20450,"6,760.46"
PSP/20450,2,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 -SOUTHWARK,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,342.02,1.00,342.02,,
PSP/20450,3,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - FOREST HILL FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,158.40,1.00,158.40,,
PSP/20450,4,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BRIXTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,176.00,1.00,176.00,,
PSP/20450,5,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - TOOTING,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,158.40,1.00,158.40,,
PSP/20450,6,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - FOREST HILL FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,112.20,1.00,112.20,,
PSP/20450,7,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - NEW CROSS FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,471.43,1.00,471.43,,
PSP/20450,8,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - RICHMOND FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,88.00,1.00,88.00,,
PSP/20450,9,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - LAMBETH RIVER FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,93.95,1.00,93.95,,
PSP/20450,10,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - EAST GREENWICH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,285.52,1.00,285.52,,
PSP/20450,11,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,316.83,1.00,316.83,,
PSP/20450,12,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - SUTTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,136.44,1.00,136.44,,
PSP/20450,13,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BRIGADE,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,142.12,1.00,142.12,,
PSP/20450,14,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - CROYDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,177.58,1.00,177.58,,
PSP/20450,15,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - CROYDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,151.14,1.00,151.14,,
PSP/20450,16,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,396.32,1.00,396.32,,
PSP/20450,17,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BRIXTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,121.44,1.00,121.44,,
PSP/20450,18,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - KINGSTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,117.57,1.00,117.57,,
PSP/20450,19,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - CROYDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,25.19,1.00,25.19,,
PSP/20450,20,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - EAST GREENWICH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,50.39,1.00,50.39,,
PSP/20450,21,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - SURBITON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,162.92,1.00,162.92,,
PSP/20450,22,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - NEW CROSS FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,33.59,1.00,33.59,,
PSP/20450,23,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - SOUTHWARK,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,319.11,1.00,319.11,,
PSP/20450,24,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BROMLEY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,36.04,1.00,36.04,,
PSP/20450,25,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - WEST NORWOOD FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,229.27,1.00,229.27,,
PSP/20450,26,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - SOUTHWARK,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,204.60,1.00,204.60,,
PSP/20450,27,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,78.98,1.00,78.98,,
PSP/20450,28,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BATTERSEA FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,42.37,1.00,42.37,,
PSP/20450,29,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BRIXTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,16.80,1.00,16.80,,
PSP/20450,30,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BEXLEY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,210.17,1.00,210.17,,
PSP/20450,31,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,50.39,1.00,50.39,,
PSP/20450,32,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BATTERSEA FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,109.17,1.00,109.17,,
PSP/20450,33,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - PECKHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,147.40,1.00,147.40,,
PSP/20450,34,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - LEE GREEN FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,16.80,1.00,16.80,,
PSP/20450,35,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - SUTTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,287.98,1.00,287.98,,
PSP/20450,36,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 -GREENWHICH,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,496.38,1.00,496.38,,
PSP/20450,37,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,134.36,1.00,134.36,,
PSP/20450,38,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - PECKHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,41.99,1.00,41.99,,
PSP/20450,39,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - BRIXTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,207.60,1.00,207.60,,
PSP/20450,40,10/30/15,6760.46,MTC VARIABLE WORKS - JUL 2015 - GREENWICH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,88.00,1.00,88.00,,
PSP/20457,1,11/3/15,5375.00,REPAIR TO WALL - POPLAR FS,POPLAR FIRE STATION,FAHEY BUILDERS LTD============,"5,375.00",1.00,"5,375.00",PSP/20457,"5,375.00"
PSP/20465,1,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- ACTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,PSP/20465,"7,732.50"
PSP/20465,2,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- ADDINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,3,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- LAMBETH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,130.00,1.00,130.00,,
PSP/20465,4,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- BARKING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,187.50,1.00,187.50,,
PSP/20465,5,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- BATTERSEA FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,387.50,1.00,387.50,,
PSP/20465,6,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- BECKENHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20465,7,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- BEXLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,8,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- BIGGIN HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,9,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- BRIXTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20465,10,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- BROMLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,11,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- CHELSEA FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,12,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- CHINGFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,612.50,1.00,612.50,,
PSP/20465,13,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- CLAPHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20465,14,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- CROYDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,15,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- DEPTFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,110.00,1.00,110.00,,
PSP/20465,16,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- DOCKHEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,17,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- EALING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,18,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- ELTHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,19,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- ENFIELD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,397.50,1.00,397.50,,
PSP/20465,20,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- FELTHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,21,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- FOREST HIL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,22,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- FULHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,23,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- GREENWICH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,152.50,1.00,152.50,,
PSP/20465,24,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HAINAULT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,80.00,1.00,80.00,,
PSP/20465,25,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HEATHROW FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,26,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HENDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20465,27,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,28,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HILLINGDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20465,29,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HOLLOWAY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,30,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HOMERTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,320.00,1.00,320.00,,
PSP/20465,31,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HORNCHURCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,32,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- ILFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,262.50,1.00,262.50,,
PSP/20465,33,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- KENSINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,34,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- KENTISH TOWN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,35,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- LAMBETH RIVER FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,36,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- LEE GREEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,152.50,1.00,152.50,,
PSP/20465,37,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- LEWISHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20465,38,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- NEW MALDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,39,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- NORTHOLT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,40,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- RUISLIP FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20465,41,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- SHOREDITCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,347.50,1.00,347.50,,
PSP/20465,42,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- SIDCUP FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20465,43,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- SOHO FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,44,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- SOUTHGATE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,45,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- STOKE NEWINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,46,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- STRATFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20465,47,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- TOOTING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,48,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- WALLINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20465,49,11/5/15,7732.50,ASBESTOS MANAGEMENT CONSULTANCY- HOURLY RATE VARIOUS FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,320.00,1.00,320.00,,
PSP/20468,1,11/5/15,6235.00,REPAIR TO BLOCK PAVING - LAMBETH FS,LAMBETH FIRE STATION,FAHEY BUILDERS LTD============,"6,235.00",1.00,"6,235.00",PSP/20468,"6,235.00"
PSP/20480,1,11/10/15,5510.00,BOLLARD PROTECTION TO GENERATOR IN YARD -TOOTING FS,TOOTING FIRE STATION,B NOKES CONTRACTS LTD,"5,510.00",1.00,"5,510.00",PSP/20480,"5,510.00"
PSP/20481,1,11/10/15,5510.00,BOLLARD PROTECTION TO GENERATOR IN YARD -WEMBLEY FS,WEMBLEY FIRE STATION,B NOKES CONTRACTS LTD,"5,510.00",1.00,"5,510.00",PSP/20481,"5,510.00"
PSP/20489,1,11/11/15,9750.00,TESTING CIRCUITS - WEEK 5 - NEW MALDEN FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,PSP/20489,"9,750.00"
PSP/20489,2,11/11/15,9750.00,TESTING CIRCUITS - WEEK 5-  KINGSTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,3,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 5 - TWICKENHAM FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,4,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 5 - WIMBLEDON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,5,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 6 - NORBURY FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,6,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 7 - DAGENHAM FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,7,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 7 - WENNINGTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,8,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 7 - HORNCHURCH FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,9,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 7 - HAROLD HILL FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,10,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 8 - WOODFORD FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,11,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 8 - WALTHAMSTOW FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,12,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 8 - EDMONTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,13,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 8 TOTTENHAM FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,14,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 9 - HILLINGDON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,15,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 9 - NORTHOLT FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,16,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 9 - WEMBLEY FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,17,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 9 - HENDON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,18,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 10 - LEE GREEN FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,19,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 10 - ELTHAM FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,20,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 10 - BEXLEY FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,21,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 10 - ERITH FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,22,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 10 - BARNET FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,23,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 11 - FINCHLEY FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,24,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 11 - STANMORE FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20489,25,11/11/15,9750.00,TESTING CIRCUITS -  WEEK 11 - KENTISH TOWN FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,390.00,1.00,390.00,,
PSP/20490,1,11/12/15,5167.00,REPAIR TO DRILL TOWER - BETHNAL GREEN FS,BETHNAL GREEN FIRE STATION,FAHEY BUILDERS LTD============,"5,167.00",1.00,"5,167.00",PSP/20490,"5,167.00"
PSP/20491,1,11/12/15,5275.00,REPAIR WORKS TO DRAINAGE OUTLETS - KINGSTON FS,KINGSTON FIRE STATION,FAHEY BUILDERS LTD============,"5,275.00",1.00,"5,275.00",PSP/20491,"5,275.00"
PSP/20495,1,11/16/15,7868.00,APPLIANCE BAY FLOOR REPAIR-LEE  GREEN FS,LEE GREEN FIRE STATION,FAHEY BUILDERS LTD============,"7,868.00",1.00,"7,868.00",PSP/20495,"7,868.00"
